"@timestamp",message,hostname
"Aug 13, 2025 @ 15:49:49.871","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:49.871","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:49.875","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:49.878","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.878","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:50.037","{""message_type"": ""module_update_health"", ""event_time"": 1755114590.037082, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:50.877","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.877","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.877","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.878","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.878","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.878","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114590.878447, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.887","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:50.888","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:50.890","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:50.891","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:50.891","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:51.049","Motor has reached position:  4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.049","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.050","Kicking at location:  <WingSide.R2: 1>, 7...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.050","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.050","New state:  DRIVING_TO_KICK","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.050","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.051","Request to perform action:  'prekick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.051","Running motor:  0.35, 1.98, 1.519...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.051","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.058","{""message_type"": ""module_update_health"", ""event_time"": 1755114591.0588076, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:51.061","Setting requested position to:  0.35","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.710","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.710","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.710","Motor has reached position:  0.35","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.711","Running motor:  4.808, 0.615, 0.75...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.711","Running motor:  1.57, 2.03, 4.5022...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.711","Request to perform action:  'kick', position_override=4.808...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.711","Request to perform action:  'kick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.719","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.739","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.746","Relative encoder offset applied:  4.808 -> 4.7572","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.749","Setting requested position to:  4.7572","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.760","Setting requested position to:  1.57","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:51.895","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.896","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.896","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.896","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.897","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114591.896981, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.897","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.906","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:51.907","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:51.908","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:51.908","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:51.909","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:52.071","{""message_type"": ""module_update_health"", ""event_time"": 1755114592.071883, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:52.681","Motor has reached position:  1.57","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.709","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.769","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.849","Motor has reached position:  4.7572","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.850","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.850","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.851","Running motor:  4.568, 0.615, 0.75...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.851","Request to perform action:  'postkick', position_override=4.568...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.851","Request to perform action:  'postkick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.851","Running motor:  0.0, 2.03, 4.5022...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.859","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.879","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.888","Relative encoder offset applied:  4.568 -> 4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.889","Setting requested position to:  4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.900","Setting requested position to:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:52.909","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.909","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.910","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.910","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.910","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.911","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114592.9107735, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.919","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:52.921","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:52.921","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:52.921","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:52.923","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:53.091","{""message_type"": ""module_update_health"", ""event_time"": 1755114593.0917, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:53.228","Using earliest frame timestamp 2025-08-13 19:39:42.658000 to query events","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:53.228","Querying picks starting after 2025-08-13 19:39:42.658000","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:53.229","0 picks found across all sites.","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:53.229","No events found after 2025-08-13 19:39:42.658000. Jumping forward in the videos up to 2025-08-13 19:39:53.229906","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:53.230","Seeking frames up to time 2025-08-13 19:39:53.229906","pick-video-extractor-side-84b676bd84-rjd4x"
"Aug 13, 2025 @ 15:49:53.924","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.924","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.925","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.925","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.925","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.926","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114593.9256783, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.934","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:53.936","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:53.936","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:53.936","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:53.938","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:53.999","Motor has reached position:  4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.007","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.025","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.052","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.052","Motor has reached position:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.053","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.053","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.053","New state:  KICKING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.054","{""message_type"": ""transport_kick_completed"", ""event_time"": 1755114594.0539923, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7}","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:54.064","reason for wakeup: completed","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:54.064","Processing kick_complete","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:54.065","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>, 'handle_kick_completed']","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:54.065","Waiting for transport conveyor sensors to detect the kicked box at chute #7","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:54.108","{""message_type"": ""module_update_health"", ""event_time"": 1755114594.1088457, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:54.941","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:54.941","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:54.942","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:54.942","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
